mutuario_id,mutuario_idade,mutuario_renda,mutuario_moradia_status,mutuario_tempo_trabalhado,emprestimo_id,emprestimo_intencao,emprestimo_nota,emprestimo_total,emprestimo_taxa,emprestimo_status,emprestimo_margem_renda,hist_id,hist_inadiplencia,hist_anos_conta
cL6Wl8B4-ngPp,32,86400,Hipotecada,16.00,gY4SUh9x-hmdU,Medical,A,8000,0.06,0,0.09,iUmeyBff-aA4N,0,10
E7W2MqXk-Xt2g,33,77000,Hipotecada,9.00,LBkrvUs0-E3z5,Personal,A,12000,0.07,0,0.16,IuNgFRL9-ar6B,0,10
Ml1kmqQC-B7Od,33,56400,Hipotecada,3.00,KSDquwLK-pPsr,Education,B,8500,0.12,1,0.15,IUNxXWWk-QJHC,0,6
ksLfjBp1-CSiU,32,25200,Alugada,9.00,gkeAUGyS-0Jvl,Medical,A,4900,0.06,0,0.19,iUoqyBMJ-fSKN,0,6
AeHS9pdM-9ctm,28,75000,Alugada,5.00,mRgMwukD-kMkX,Personal,A,11000,0.08,0,0.15,IuPtHWRi-gEOd,0,9
UfeXjqaX-H7i2,29,45600,Hipotecada,3.00,yy7866a5-LHYU,Education,C,4750,NULL,0,0.10,iUsm9HLJ-uUBw,0,9
dp9O0OvK-Lr6a,36,37008,Alugada,8.00,9HclnAUb-HoAS,Venture,C,6000,0.15,0,0.16,iuWeMFk1-779a,1,14
7zzvFRYr-T1DD,24,56000,Hipotecada,8.00,oEEvfDNH-16Ib,Debtconsolidation,A,12000,NULL,0,0.21,iuxr19AJ-yNg7,0,3
qc1yOciA-Et7o,32,NULL,Alugada,1.00,Ab4PFDXP-RFKR,Homeimprovement,B,15000,0.07,0,NULL,iuyDEWzU-rZeb,0,8
LIW1WexG-y9zj,46,336000,Propria,11.00,CIlsNTnb-9KUf,Education,B,9000,0.11,0,0.03,Iv9RPCql-huhM,0,14
oibzhjzo-OTiY,21,50031,Hipotecada,5.00,oGXuH4UA-TCb5,Personal,A,2000,0.06,0,0.04,IvJpsoFv-XtSB,0,2
SvlIpwy8-Uczr,22,30000,Alugada,0.00,3zmOOMRx-wiZF,Personal,A,8000,0.09,0,0.27,Iw1vkv4J-p1ZZ,0,4
v4aJcvCF-FStB,33,88000,Alugada,3.00,Oaf1ztOS-szws,Venture,D,9000,0.15,0,0.10,IW3yWBge-8FBz,0,9
ywEYH5lH-klsL,24,62100,Hipotecada,8.00,Uw8ushrZ-vJ3K,Education,C,6000,0.13,0,0.10,Iw4QiqgL-s66A,0,2
o9Yn2ZsZ-OAmM,24,40000,Alugada,NULL,c3mEtu6o-H9ec,Personal,D,3000,0.17,1,0.07,IW9tvdff-aEx5,1,2
o1PGbz2r-9ZO2,25,50100,Alugada,1.00,fz3GhwzW-i6Os,Personal,D,12000,0.15,1,0.24,iwcbtOBd-pZIN,1,2
xYCySDWD-ZjIx,27,38400,Alugada,6.00,EJ6QETKq-5M7S,Medical,B,5000,0.10,0,0.13,IwcpN4Ka-cZkd,0,10
YYPYDy7A-dOCc,24,35000,Alugada,8.00,6HPmLPin-hGdH,Debtconsolidation,A,5000,0.08,0,0.14,IwDGjntb-NF9C,0,4
K2T3onFW-KuPO,41,24000,Alugada,24.00,t1G5RMhE-yG5N,Personal,A,2000,0.08,1,0.08,IwFERD7d-kb6Z,0,17
XkCZXyby-CpaN,27,33600,Alugada,1.00,h4cXdtHy-cemC,Medical,C,3000,0.13,0,0.09,Iwgl6Pcx-L20I,1,9
UW1yuZtW-9fJW,47,65000,Alugada,1.00,XqXkob4a-iGUy,Debtconsolidation,C,3100,0.13,0,0.05,IWPvwhiD-Gq7X,1,12
u14mpbLF-QT3F,25,34000,Hipotecada,9.00,ynxSJjLO-jX9b,Medical,A,2000,0.08,1,0.06,iWS3Zee1-f6Mf,0,4
trN8IwPt-DBed,22,88000,Hipotecada,6.00,N3GhgkZg-GUzX,Education,B,5000,0.11,0,0.06,iwtGqcxj-JtZZ,0,4
xANgqgM2-tTKo,22,38000,Hipotecada,5.00,qSsCbGzO-hDMd,Education,B,4200,0.09,0,0.11,IWTsdpzX-pgDr,0,2
5eWwHiqC-74eX,23,39700,Hipotecada,8.00,FINLwOdy-T5dX,Education,A,8400,0.08,0,0.21,iWunOMmm-1TEb,0,4
uWEYWY8G-JmA2,23,65000,Alugada,6.00,8U87y5K6-l8Jl,Debtconsolidation,C,8500,0.13,0,0.13,iWwjS0wo-79io,1,2
D857248z-3E9z,34,27852,Propria,0.00,MuQUMI38-QDyT,Personal,C,4200,0.13,0,0.15,IWWRKBfF-qlqY,0,8
aCjORDwY-dmGe,22,38400,Propria,6.00,ttonXlUz-hxvS,Personal,C,10000,0.15,0,0.26,IwwYA2ZR-MBu6,0,3
srsw3TSO-7o1u,22,32004,Hipotecada,6.00,w6eH9gG8-NKRm,Education,B,10000,0.11,0,0.31,iWYTsIG7-W6CY,0,3
lNh1ioty-uL1G,23,77004,Hipotecada,6.00,CPndc1jf-4kOA,Medical,A,12000,0.06,0,0.16,IwZrEtno-zrEH,0,3
M4qj1Ei8-ksPr,24,84996,Alugada,1.00,pqqadT5Y-wDfU,Medical,A,6000,0.06,0,0.07,iX5xYUJ6-1hkR,0,3
mIdKfuTn-AMJr,27,43200,Alugada,2.00,OLBiKEg3-RNpi,Debtconsolidation,D,4500,0.16,1,0.10,ixAzKOyK-zctv,1,5
GcMdQytt-RiDk,26,44000,Alugada,4.00,jLf4w7ic-LtIq,Homeimprovement,G,12500,0.22,1,0.28,IXED4HIj-AfDg,1,2
MjKDDhIJ-Sw0N,22,42000,Alugada,0.00,kWNFuoso-lFZQ,Personal,A,3600,0.07,0,0.09,iXfBwnHa-QTmL,0,3
WWf0po74-MCdr,23,67000,Propria,1.00,I5wnlhUu-hQHy,Venture,A,3250,0.07,0,0.05,IXfwODhF-6gvL,0,4
W8kxoHJe-ukty,25,75000,Alugada,8.00,ifrLGqks-3lT2,Personal,B,9600,0.13,0,0.13,iXgoew3E-aUjL,0,3
uitThAsL-740I,23,85000,Alugada,0.00,F0Sh4M5W-Tozm,Medical,A,20000,0.07,0,0.24,IxIL1GgG-jqsx,0,2
m8N6DR8H-YcaS,25,45000,Alugada,2.00,ZtXy8sQu-sxOu,Debtconsolidation,B,11000,0.09,0,0.24,iXirBHyG-7nM1,0,2
d14eMG2B-2NJP,25,54000,Alugada,3.00,L2URkXSC-g7TI,Debtconsolidation,D,7000,0.16,1,0.13,IXK3KQ4L-6Of6,0,3
UWHXhog2-IwnB,22,39996,Alugada,3.00,BEbXffBQ-garC,Venture,A,11000,0.06,0,0.28,ixLijM9c-1z4r,0,2
2OeOSvyk-FHun,25,66000,Propria,9.00,fGY4S39F-osQy,Personal,A,15000,0.07,0,0.23,IxlMOttH-KIHD,0,4
83RHbgwK-x5qR,28,159000,Hipotecada,3.00,04FGwNHU-pgPQ,Personal,B,15000,0.12,0,0.09,IXNFnxmY-25W9,0,8
zIipb48y-21Ix,23,36000,Alugada,6.00,QeyOPXkm-GzEo,Venture,C,9000,0.11,0,0.25,IXsClWRF-zYwH,1,4
PnzzZryR-h4oE,22,118812,Hipotecada,6.00,Yyukv9Ws-URrI,Medical,C,15000,0.13,0,0.13,IXsR8NOT-Oaqb,0,2
g7kvoJKs-aP7q,22,51168,Hipotecada,6.00,ticg6MYf-yyXv,Venture,B,15500,0.11,0,0.30,IxuL7pyu-PY10,0,3
etSnn8b5-KyWr,26,30200,Propria,3.00,k15duxao-jelq,Venture,B,9200,0.11,0,0.30,IxulxJ1J-cH9I,0,2
g6L1rWDY-TOfc,30,48000,Alugada,0.00,J1DmxgRH-zGOH,Personal,A,7725,0.09,0,0.16,IXund8Mz-Sj1B,0,5
KILOnYDx-W5XY,23,28000,Hipotecada,5.00,JZR1yDtO-y8JA,Medical,A,2500,0.06,0,0.09,iXxRKjmS-J6BC,0,2
qTwbvNy6-kJon,29,15000,Alugada,NULL,XiwQyT3Y-rMx3,Debtconsolidation,D,2600,0.16,1,0.17,iY0J1rbb-hoyg,0,10
ns06JY75-7mqO,31,109440,Alugada,9.00,s7TE3cSr-mAcO,Debtconsolidation,D,5600,NULL,1,0.05,iy34JKDA-bD5T,0,10
4kvBiyGg-IQSO,26,115600,Hipotecada,4.00,uP3jFSIK-MION,Debtconsolidation,A,9925,0.07,0,0.09,Iy7gFrRM-b7On,0,4
wLKMPrNu-yciO,26,58650,Hipotecada,3.00,aDfmkLpj-fd4g,Medical,C,17500,NULL,1,0.25,iyFKEmIh-TjnW,0,4
oYU9kEvh-dEGY,30,30000,Alugada,1.00,jRFZLwG4-vd8n,Medical,C,4000,0.14,0,0.13,iyGFaTTD-7aK0,1,6
4SWkKA6b-ovYN,23,30000,Hipotecada,8.00,rc9KsDYt-cw0u,,A,4000,NULL,1,0.29,IYhswyad-tWzL,0,3
gQyww4dw-XR1x,26,57006,Hipotecada,10.00,oSurG6eL-qhqg,Debtconsolidation,A,6000,0.06,0,0.11,IYilhmut-Y7Zi,0,2
KZAZAjwh-0Br8,38,90000,Hipotecada,0.00,GgCgpGu1-XYXm,Homeimprovement,C,9600,0.14,0,0.11,iYjHG6zg-0gpj,1,17
8Cy92Jgq-TQQ6,33,66000,Propria,3.00,FDtzezeX-exHT,Venture,B,5600,0.11,0,0.08,IyjxOUtl-JIBq,0,9
W6OrWN06-2MAy,31,64900,Alugada,2.00,np9awxxf-u2ab,Medical,A,10000,0.08,0,0.15,iYK0xidJ-lBDt,0,5
AJCdKrm2-2lUN,25,115000,Alugada,2.00,a9hZNZEP-0yub,Homeimprovement,A,9000,0.08,0,0.08,iyLfBzEH-0QxJ,0,3
1inXQzoZ-UbMA,27,58800,Hipotecada,0.00,gBQmYbHc-c49b,Education,C,9800,0.13,0,0.17,iYLIzon6-PDkw,1,9
0QZYaRLo-fwju,22,82000,Hipotecada,6.00,RZSgsRRe-LluF,Debtconsolidation,C,6000,NULL,0,0.07,iYPWAMQT-AF64,0,2
roob5Xo4-yYla,24,52800,Alugada,1.00,QSW9tu9L-CwcH,Debtconsolidation,C,8000,0.13,0,0.15,iYSX6uSE-BRw9,0,4
4wsKnUBE-vied,25,75000,Hipotecada,1.00,I7Bocdec-8nwT,Venture,A,6000,0.10,0,0.08,IytvjNhi-2mSB,0,4
dPL1r2d2-LOGu,25,90000,Hipotecada,7.00,loEGx64X-sRPM,Venture,A,11000,0.09,0,0.12,IYu6E8Qn-7rQ2,0,3
7HnrwITO-RBZZ,33,23400,Alugada,13.00,QNfbIEUj-Uxyv,Venture,B,5000,0.13,0,0.21,Iyx3Fv47-t23P,0,10
mfvGT3Na-xdgH,21,82000,Hipotecada,3.00,c72nwSKh-KqEu,Personal,A,11000,NULL,0,0.13,iYXzPaOq-BUWf,0,3
1n9c7yhz-urfw,25,45600,Alugada,2.00,d4Mw1n2Z-StbG,Medical,A,4000,0.07,0,0.09,iyyIpP4H-GNHk,0,3
q7wUgDYW-cfeE,23,30000,Alugada,1.00,JRwKNMSK-evSh,Personal,D,7500,0.13,1,0.25,iYyJUPmb-29xe,1,3
OLy7Yx5J-LzPe,32,135000,Hipotecada,1.00,vHY6uT5U-fa1j,Debtconsolidation,B,16000,NULL,0,0.12,iyZf9zch-mphm,0,10
nqS8EIn9-qcFN,23,47233,Alugada,7.00,i7gHGFnE-EuZe,Medical,B,5000,0.11,0,0.11,IZ1LxiMF-pCKX,0,3
OMUYujym-b2qU,23,65000,Hipotecada,0.00,RSceloDS-dczB,Medical,A,10200,0.08,0,0.16,Iz6evazO-J7BH,0,3
kXsOnnW8-mCzE,27,128000,Hipotecada,11.00,CL9U8PCy-TJOd,Venture,B,32000,0.11,0,0.25,iz8LYLwc-yQuU,0,7
9x3dNtYZ-Bsji,30,125000,Hipotecada,14.00,R5qQq8px-z0Nx,Homeimprovement,A,5750,0.07,0,0.05,IZk1hnNG-oxXm,0,5
Bz4RqFps-bAvJ,27,58000,Alugada,0.00,xxfa4a8H-dSMy,Homeimprovement,C,8500,0.13,0,0.15,IZLQpbxQ-Jdan,1,6
1IMHnyvx-N1IH,22,75000,Hipotecada,6.00,6po5Zvpk-ZiGp,Debtconsolidation,A,6000,0.08,0,0.08,iZmr3Cfo-MP2k,0,4
1HIuQ51o-Iz5z,24,75000,Alugada,8.00,OTItUT4U-UjSG,Personal,C,5000,0.12,0,0.07,iZoNZGTe-ipYN,1,2
A8u528IB-qTxu,30,46500,Hipotecada,8.00,oX7467ri-zKFt,Venture,A,6000,0.08,0,0.13,IZPykaHc-x8GL,0,8
HeFU1l92-SoJc,28,280000,Hipotecada,3.00,YKPNkH9s-m192,Homeimprovement,B,20000,0.11,0,0.07,iZsktMir-mhJy,0,5
5P98gJNl-L7KY,34,75000,Alugada,2.00,CEAHxgRW-tiNW,Venture,A,12000,0.07,0,0.16,IzuusXBR-B0Yq,0,8
C85EJtN0-9RYM,25,19200,Alugada,0.00,0oMR0Gug-IUJ9,Debtconsolidation,C,3800,0.14,1,0.20,IzxaT0nq-7n62,1,4
lxwvSmEO-rC01,22,30000,Propria,3.00,9UDGTWvv-ljUb,Education,A,15000,0.07,0,0.50,J00Y1UGB-o8A5,0,4
YXX41ySa-QBK3,29,175000,Hipotecada,8.00,y0jk9Z7W-q59q,Venture,A,2500,0.07,0,0.01,j0JtFJOL-D32J,0,6
j565bQlg-5t3o,23,54860,Alugada,0.00,YdeIE4Pu-WiUj,Personal,C,5000,0.14,0,0.09,j0R2O57D-dNvh,0,4
UhKaX5r2-e00Q,34,89000,Hipotecada,17.00,nqtNT92l-axHt,Debtconsolidation,B,10000,0.11,0,0.11,J161Ylfe-bR9C,0,7
XnSRaqhX-Cvfm,24,83000,Alugada,8.00,amyEzryy-wGRW,Personal,A,35000,0.09,1,0.42,j16zOYYT-8ZMq,0,2
1ocpbjSJ-z6di,31,135000,Hipotecada,12.00,fO7Hnf3c-rglN,Education,C,15000,0.14,0,0.11,j1isnOuI-vt4H,1,9
AD2qTKBe-P62F,28,110000,Hipotecada,12.00,P5obAJ7W-lC4m,Medical,A,6000,0.06,0,0.05,J1NU3O24-auOm,0,5
gdoy8Xu6-6Dge,22,35004,Propria,3.00,RhHWONgt-7X8M,Venture,A,3000,0.08,0,0.09,J1QBXUbW-kA95,0,4
PgRga5F9-URRk,27,78000,Alugada,4.00,cEkql9QQ-48z5,Personal,B,24000,0.11,1,0.31,J1uh16aR-uxuo,0,10
v4WjEpKL-C35R,23,54008,Alugada,5.00,f7nOKhhM-g0TC,Debtconsolidation,B,7000,0.10,0,0.13,J2E25wAg-32o2,0,3
NS9xWwlj-wNjo,23,54000,Alugada,2.00,8U9i0bE0-g14U,Debtconsolidation,D,6000,0.14,1,0.11,J2eQRBpw-rtlm,1,3
7DMofDe9-OjUv,21,39996,Hipotecada,6.00,eYNnbcja-aDzs,Education,C,13000,0.13,0,0.33,J2gzURgl-bvRj,0,2
7epXulyT-Xr4x,32,99996,Hipotecada,16.00,TdukOePe-HNPA,Homeimprovement,A,7000,0.07,0,0.07,J2ncjBw1-4fq1,0,9
jE0sBCG6-EIs5,42,113000,Hipotecada,11.00,hiNxuGt1-L23r,Education,D,24000,0.15,1,0.21,J2sFyU4p-C9F9,1,15
5vsWJwjF-p400,25,39996,Hipotecada,7.00,XZJGlIBX-RGFf,Venture,B,3200,NULL,0,0.08,j2tcAjt2-8Xcl,0,4
46F0ZvEH-wcpa,22,49000,Hipotecada,4.00,vL012Lri-fI66,Education,B,8000,0.10,1,0.16,J2UF6Rdy-Ofql,0,4
vz2axYrp-hUL3,27,91000,Hipotecada,2.00,GEFAemda-EcRI,Homeimprovement,A,3000,0.06,0,0.03,J2UYQuyr-Mdfi,0,8
B5xjfPpH-Csrj,25,150000,Hipotecada,5.00,nbe0bLeK-X8ti,Debtconsolidation,A,10000,0.07,0,0.07,J2vE1HFK-hacn,0,4
aU7Lr9DX-t5IX,30,138000,Hipotecada,3.00,LLw3jdfL-rlTw,Education,E,23975,0.18,1,0.17,j30wZWg4-k05b,0,7
h2R2nlh4-xa1U,23,69000,Alugada,7.00,ekdKNFwr-mwhL,Personal,B,9000,0.11,0,0.13,J314YT8P-52Wo,0,2
z3nKz08b-O1KE,30,61000,Alugada,4.00,QW4aBrRz-6ar8,Medical,C,4800,0.15,0,0.08,j36pbGkh-YxrC,0,10
AqkexoaE-TUYU,28,75000,Alugada,1.00,oZK2PNFA-3HrJ,Homeimprovement,A,12000,0.10,0,0.16,J3DyvL0F-ioUC,0,7
7v8vQ0BI-yblI,35,62000,Hipotecada,0.00,nNfdUDdb-GhK9,Education,A,9475,0.06,0,0.15,J3ggnfff-gd6Q,0,5
uKmE8k7a-cKAo,24,49200,Propria,8.00,daD5rrOF-D2As,Education,C,4000,0.13,0,0.08,J3gsFPWd-DhSn,0,4
9rOwdewg-dscR,22,22292,Alugada,5.00,tAECKApG-BwoQ,Debtconsolidation,D,3500,0.16,1,0.16,J3Hcv8DE-ZaPY,0,3
LmwskARR-HyA3,21,41900,Alugada,2.00,0YpSbTgj-CZKT,Venture,C,16000,0.13,1,0.38,j3jnnG3T-iF3N,1,2
rlsCdGjI-vvCN,21,24996,Propria,3.00,eTKZL8ss-jvui,Education,D,7000,0.16,0,0.28,J3KNxfKr-9zOq,0,2
Ih3EwW7I-yvJW,37,155000,Hipotecada,11.00,981fqxZ3-bmYa,Homeimprovement,A,20000,0.07,0,0.13,j3O0JxMx-bRxv,0,15
e3OwNwh8-h5C7,22,NULL,Propria,NULL,anODqOpZ-Ia5L,Personal,C,8000,0.14,0,0.23,J3PaqSZe-QAG2,NULL,3
E9pqS6Md-ObaP,23,87000,Hipotecada,0.00,hixvJ37W-HSfh,Education,C,12000,0.13,0,0.14,J3Ynzi0M-Asne,1,2
mxkF8wQX-5kco,31,50000,Hipotecada,7.00,p1txyGFW-wAgy,Homeimprovement,A,4800,0.06,0,0.10,j3ZvHuSj-xYNt,0,5
x7GvfHez-iR3k,24,85000,Alugada,5.00,H9kgEESh-DnW7,Medical,B,25000,0.11,0,0.29,J42Jx3to-3Tfp,0,4
3tI4zGYw-dC8c,24,67000,Hipotecada,9.00,yQUJ62O2-ugUE,Education,A,10400,0.06,0,0.16,j43xWppL-6QwA,0,2
Oh3ogf8o-Raj1,24,33321,Propria,4.00,3XDrBQO2-RqJz,Venture,C,12250,0.13,0,0.37,j4B7Cs1R-pnO8,1,4
7iNFkUtE-7cmD,43,50000,Propria,3.00,8brlGZWy-BU80,Medical,C,5000,0.13,0,0.10,j4IhE1rF-PvfC,1,12
PmTSmaKd-kkZE,27,44000,Alugada,5.00,DBywwrWS-a75O,Venture,C,10000,0.15,1,0.23,j4JmrbCx-fBiC,1,7
pn8X0Wvt-Ef3l,23,110000,Hipotecada,8.00,Zm1F2UDX-fR3H,Venture,C,7500,0.14,0,0.07,j4k9Rh9I-d6I4,0,4
6U31dTEJ-pgP5,26,81360,Hipotecada,4.00,ShkdWhNf-9IXD,Homeimprovement,A,6000,0.08,0,0.07,j4pFaBoO-U5Rg,0,4
jPrQEOaM-ytYR,23,12000,Alugada,0.00,R0nTsp1e-6gW7,Education,A,NULL,NULL,1,0.06,j4pYFp8i-eH7E,NULL,7
bo2MWF7f-ttmC,24,85000,Hipotecada,3.00,aHCMF0aM-o9qY,Homeimprovement,A,NULL,NULL,0,0.10,j4QchCXc-gsrU,0,2
JGBlQ0Nf-0pdH,26,45000,Alugada,3.00,4PAi9YAY-pHg8,Education,B,15000,0.09,1,0.33,J4rCaPRd-WQEW,0,3
pBrNQIw1-Jb5j,33,49000,Alugada,2.00,0bvmlxEy-jOAu,Venture,B,6000,0.11,0,0.12,J4sLPWCx-ZWiJ,0,6
nDGFIR5S-8Hvk,22,45996,Alugada,0.00,EPl9uv5B-h9Ta,Medical,D,3000,0.16,1,0.07,J54pYMnF-daWR,1,2
OBK9hrRN-cbBp,32,195000,Alugada,4.00,5TjeyegU-DH9l,Debtconsolidation,C,1250,0.13,0,0.01,J5CCex2B-kcfW,0,7
nbgiKZg2-uvyc,34,57016,Alugada,14.00,U3oAIxhB-uk6R,Homeimprovement,B,6000,0.12,0,0.11,J5F4txIY-BNiC,0,6
prk7ab1G-PTD9,28,24000,Alugada,0.00,GMpux4Ai-G71G,Education,B,5000,0.12,0,0.21,j5Fp3WcY-t0In,0,8
T7tgFo54-b1SA,21,50000,Alugada,0.00,RrRtLsgT-nrYC,Personal,B,12000,0.12,0,0.24,j5FvhLqQ-UUSi,0,3
y6h2w8wM-XL2q,25,62500,Hipotecada,5.00,wn369t0J-nJ8N,Debtconsolidation,C,15000,0.06,0,0.24,J5gmLDuO-rWcu,0,3
x4AjEi8m-xuOD,32,66725,Alugada,4.00,rWNj5Kbc-QxT4,Medical,B,15000,NULL,1,0.19,j5jmJMar-pate,0,5
BamAA5Uc-IDPR,33,39600,Hipotecada,0.00,MSskWTaf-MUaa,Personal,A,3000,0.08,0,0.08,J5Li7Aae-3PKl,0,7
ZYEOsI45-7a6S,28,128400,Hipotecada,3.00,Fo73lQMt-vPas,Personal,C,4000,0.13,0,0.03,j5q7Eqno-swal,1,8
auhFQHlo-vflc,23,77705,Hipotecada,NULL,Er1waz8O-fGQG,Debtconsolidation,A,11700,0.06,0,0.15,J5smlI7m-27KX,0,3
ybFXxzNu-XeyY,21,30600,Alugada,NULL,UpcKkvIU-mGZO,Debtconsolidation,A,7000,0.07,0,0.23,J5sOplon-zw9R,0,2
SKlGghLe-6byu,22,105600,Hipotecada,4.00,Sfc3Od8e-Cemb,Personal,B,8000,0.11,0,0.08,J5z2iKnw-orlw,0,2
kfwxAY2o-qxxz,24,28932,Hipotecada,4.00,2rgCOvED-fSE5,Personal,C,10000,NULL,0,0.35,j60BlQ8k-i22z,1,2
jb2LEXLe-Jrjd,26,29040,Alugada,2.00,WmXvzSfk-pjXi,Education,B,15000,0.10,1,0.52,j60q3pRe-076L,0,4
KpgbTqmR-PM0H,27,48000,Alugada,5.00,ipCruesi-JaTQ,Venture,B,12000,0.12,0,0.25,J63X0dFA-STxu,0,6
R0NRkbr5-gKDP,28,75000,Hipotecada,12.00,0aRvZ8EB-WiNq,Debtconsolidation,C,15250,0.11,0,0.20,J69pNJ8f-DAsr,1,7
5tL4LGHx-AKcO,25,145000,Hipotecada,9.00,FLNQNgyK-WCrC,Homeimprovement,A,8000,0.08,0,0.06,j6HQFmP3-TFBK,0,3
MG4SzDil-encl,22,56000,Hipotecada,3.00,rCTPiZ7i-jqZD,Education,D,10075,0.16,0,0.18,j6IXbO04-FHhz,1,4
zK4A7KLs-i079,23,58000,Alugada,4.00,rz4bYliO-xjK2,Education,C,1200,0.15,0,0.02,J6KOUFr1-9q6B,0,4
zHc5SE7s-Hcpe,24,42494,Alugada,7.00,jHW4SqBP-xWwF,Venture,B,16000,0.12,1,0.38,j6kQyLZ4-so90,0,3
Nh9rbAh7-AEaW,24,62400,Hipotecada,8.00,GAkNHRf4-fCAU,Homeimprovement,A,4000,0.09,0,0.06,j6OCLm2t-m56m,0,4
OIjPcUyw-QC3K,25,88000,Hipotecada,9.00,lbrkldDU-mJBg,Personal,D,20000,0.18,1,0.23,J6OXfKwn-SpF7,0,3
zqXfCYoE-pReS,29,75000,Alugada,2.00,gigbQ4Kp-3pvk,Medical,A,6000,0.08,0,0.08,j6Q2kjML-llBo,0,6
Q05kH2BT-NtgK,23,52000,Alugada,7.00,eqkOZXm0-fn7x,Venture,A,10000,0.07,0,0.19,j6TvRvuP-Y4jv,0,2
QwgPPslo-m68O,23,35000,Outros,0.00,BuxEjGLz-Br1K,Personal,B,12800,0.12,1,0.37,j74PAfE6-u2QB,0,2
Dzo6PdAA-cIUe,45,210000,Hipotecada,14.00,JT4JLobo-wDpR,Debtconsolidation,A,12000,0.10,0,0.06,j75yzNDS-rCW0,0,12
ewiFRNa6-EDj3,28,90000,Propria,5.00,EhIeLlZL-E4Za,Homeimprovement,D,20000,0.15,0,0.22,J7ALzi8S-wZCR,1,6
4jgiHAkd-JxHF,26,80000,Alugada,0.00,njcmH7iU-QTX0,Venture,C,9000,0.13,0,0.11,j7DFeLuY-lcPC,1,2
NDI9Te7R-Ce7G,24,42996,Alugada,2.00,vlG4bCP3-xO6z,Medical,A,14000,0.08,1,0.33,j7L0o9sp-SEmP,0,2
hRO9kOL5-Y29L,26,65000,Hipotecada,11.00,qBv7Ad3u-unNs,Venture,A,12000,0.08,0,0.18,J7M98CyW-tebW,0,2
tFtQjsFJ-LxKU,22,34000,Hipotecada,6.00,h6xXWfv8-DjQj,Medical,B,4500,0.12,1,0.13,j7mjszRA-DnUX,0,2
j91Prqzr-SHfh,22,19200,Hipotecada,6.00,2u7qCeWO-TrjS,Debtconsolidation,C,5000,0.14,1,0.26,j7mwvhn6-0wYl,1,2
K7v3IpEM-APY4,35,36000,Alugada,5.00,h6mN0Zii-E64w,Medical,A,7000,0.07,0,0.19,j7o1qf1n-9Gem,0,8
S9a1QmwH-wQj1,26,34138,Alugada,3.00,RDLaOJW9-obgL,Debtconsolidation,B,NULL,NULL,0,0.20,j7p7tqeu-wzxe,0,2
GjMHKQzN-HMfb,24,70000,Alugada,1.00,xASU9xcC-PJRy,Homeimprovement,B,18000,0.10,0,0.26,j7tXizmW-yrt4,0,2
vjA5WhyJ-ya9S,33,99300,Hipotecada,11.00,GFI7ShZT-3Ni3,Medical,A,7500,0.06,0,0.08,J7Ytl2vD-8156,0,7
Wt2RC3HR-2Gv7,36,30000,Alugada,0.00,Q3mfMmbg-3hxY,Education,A,5500,0.09,0,0.18,J81X99Jr-nlng,0,11
7le7sImW-lwfj,37,29000,Hipotecada,8.00,mWYTWcel-9D5F,Debtconsolidation,B,7750,NULL,0,0.27,J83vCB5x-0Pb6,0,16
tO0TbK4T-fdHB,23,115000,Alugada,0.00,Ugxjlsr3-3pcx,Personal,C,10800,0.15,0,0.09,j8eqok1R-Wli3,0,4
3EwZAMhb-2L5x,26,37225,Alugada,4.00,CvJYFBGi-2INo,Personal,C,2500,NULL,0,0.07,J8LnFI3G-SkB4,0,3
2Y8hu8uA-1XaK,26,74000,Hipotecada,10.00,z5RB5R8Q-lwhw,Education,B,4475,0.10,0,0.06,J8NwEQTc-ReCq,0,2
SfKWRhxG-St3U,22,85000,Hipotecada,6.00,H4fYFY3q-Rd1u,Education,C,5000,0.13,0,0.06,j8W5hu3Y-vKhx,0,2
yiUvfCjj-qmx6,NULL,39996,Alugada,NULL,XblPmOyx-Isx6,Education,C,7500,0.13,1,0.29,j950EZim-R3tQ,0,12
P7HG3eTi-aNIU,23,32000,Alugada,0.00,gAmOtX9M-KGbM,Education,A,6500,0.08,0,0.20,J965alKt-AvtS,0,4
I1u2a5JJ-5cPG,21,25200,Alugada,1.00,Wwl5PzEE-KCE5,Education,A,8250,0.07,1,0.33,j9dHeUcs-1XuH,0,4
xFFt6OmU-tdSK,22,90000,Alugada,2.00,7TkpR6b0-xcli,Personal,B,7000,0.09,0,0.08,j9pn9lNO-uDEz,0,3
eWbCN3Kv-5mob,24,115000,Hipotecada,3.00,uhr66dZ1-pwcH,Venture,A,15000,0.06,0,0.13,J9rMN9wO-7hd4,0,2
2o7nxYC7-6Cf6,36,30000,Alugada,0.00,63I7kbUv-aWoX,Venture,E,4000,0.18,1,0.13,j9u1jGHL-zU29,0,15
at7gFOnN-Rget,28,100000,Hipotecada,6.00,cZOZtSsO-YnKG,Debtconsolidation,B,10000,NULL,0,0.10,J9y2naMQ-Y5Z8,0,5
UeufDQQ5-me87,22,45000,Alugada,1.00,BW14mhcT-MvEg,Debtconsolidation,C,8000,0.13,0,0.18,jA0DCa5P-muez,1,3
3FRp2WSt-Ycnw,26,NULL,Propria,NULL,jOsQQ8m8-u98b,Personal,A,4500,0.12,0,0.09,jA77q8Yg-fy5o,0,7
